"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"1:34" "P01" 4013180 "Run2" 16 "25%" "0" 0 90 0 1 0.0129221
"1:35" "P01" 4037308 "Run2" 17 "100%" "1" 1 0 10 1 0.104372
"1:36" "P01" 4062852 "Run2" 18 "100%" "3" 1 0 81 1 0.149974
"1:37" "P01" 4161428 "Run3" 1 "25%" "0" 0 89 0 1 0.0110185
"1:38" "P01" 4185748 "Run3" 2 "0%" "0" 0 91 0 1 0.0147678
"1:39" "P01" 4214211 "Run3" 3 "75%" "0" 0 98 0 1 0.0122885
"1:40" "P01" 4239331 "Run3" 4 "50%" "2" 1 0 82 1 0.114686
"1:41" "P01" 4263987 "Run3" 5 "75%" "0" 0 32 0 1 0.00964294
"1:42" "P01" 4291779 "Run3" 6 "100%" "2" 1 0 49 1 0.0974396
"1:43" "P01" 4315267 "Run3" 7 "50%" "0" 0 31 0 1 0.0137175
"1:44" "P01" 4341811 "Run3" 8 "25%" "0" 0 90 0 1 0.0114166
"1:45" "P01" 4365075 "Run3" 9 "25%" "1" 1 0 6 1 0.11306
"1:46" "P01" 4388675 "Run3" 10 "0%" "0" 0 17 0 1 0.0138507
"1:47" "P01" 4411947 "Run3" 11 "0%" "0" 0 33 0 1 0.0111927
"1:48" "P01" 4434827 "Run3" 12 "25%" "0" 0 13 0 1 0.0147515
"1:49" "P01" 4458147 "Run3" 13 "75%" "0" 0 80 0 1 0.0142396
"1:50" "P01" 4484163 "Run3" 14 "50%" "0" 0 97 0 1 0.010706
"1:51" "P01" 4509475 "Run3" 15 "50%" "0" 0 88 0 1 0.0138069
"1:52" "P01" 4535355 "Run3" 16 "100%" "1" 1 0 3 1 0.0935413
"1:53" "P01" 4559075 "Run3" 17 "75%" "3" 1 0 82 1 0.103787
"1:54" "P01" 4584059 "Run3" 18 "100%" "3" 1 0 83 1 0.116243
"1:55" "P04" 2275682 "Run1" 1 "100%" "1" 1 0 0 1 0.246385
"1:56" "P04" 2304050 "Run1" 2 "0%" "0" 0 19 0 1 0.195938
"1:57" "P04" 2330226 "Run1" 3 "50%" "0" 0 18 0 1 0.228915
"1:58" "P04" 2355994 "Run1" 4 "0%" "0" 0 4 0 1 0.2333
"1:59" "P04" 2381130 "Run1" 5 "50%" "3" 1 0 25 1 0.365846
"1:60" "P04" 2407082 "Run1" 6 "75%" "0" 0 17 0 1 0.246284
"1:61" "P04" 2433010 "Run1" 7 "75%" "0" 0 24 0 1 0.21594
"1:62" "P04" 2457106 "Run1" 8 "100%" "2" 1 0 11 1 0.516281
"1:63" "P04" 2484482 "Run1" 9 "75%" "0" 0 0 0 1 0.197985
"1:64" "P04" 2508530 "Run1" 10 "25%" "0" 0 13 0 1 0.217947
"1:65" "P04" 2534226 "Run1" 11 "50%" "0" 0 0 0 1 0.240462
"1:66" "P04" 2561546 "Run1" 12 "50%" "0" 0 16 0 1 0.248834
"1:67" "P04" 2585746 "Run1" 13 "25%" "0" 0 0 0 1 0.238325
"1:68" "P04" 2611978 "Run1" 14 "25%" "0" 0 4 0 1 0.222316
"1:69" "P04" 2636482 "Run1" 15 "100%" "3" 1 0 22 1 0.343083
"1:70" "P04" 2662490 "Run1" 16 "25%" "2" 1 0 15 1 0.414024
"1:71" "P04" 2686922 "Run1" 17 "0%" "0" 0 0 0 1 0.195978
"1:72" "P04" 2713121 "Run1" 18 "75%" "1" 1 0 7 1 0.358652
"1:73" "P04" 2812937 "Run2" 1 "50%" "0" 0 22 0 1 0.234776
"1:74" "P04" 2837553 "Run2" 2 "100%" "3" 1 0 22 1 0.589524
"1:75" "P04" 2865129 "Run2" 3 "75%" "0" 0 6 0 1 0.261317
"1:76" "P04" 2890265 "Run2" 4 "100%" "1" 1 0 8 1 0.408571
"1:77" "P04" 2914745 "Run2" 5 "100%" "2" 1 0 14 1 0.415089
"1:78" "P04" 2941561 "Run2" 6 "25%" "0" 0 5 0 1 0.220162
"1:79" "P04" 2966617 "Run2" 7 "0%" "0" 0 0 0 1 0.227402
"1:80" "P04" 2992793 "Run2" 8 "0%" "0" 0 0 0 1 0.250604
"1:81" "P04" 3015809 "Run2" 9 "25%" "3" 1 0 19 1 0.380651
"1:82" "P04" 3042001 "Run2" 10 "75%" "0" 0 18 0 1 0.278108
"1:83" "P04" 3067665 "Run2" 11 "50%" "0" 0 18 0 1 0.249231
"1:84" "P04" 3092041 "Run2" 12 "25%" "0" 0 18 0 1 0.217607
"1:85" "P04" 3118681 "Run2" 13 "50%" "1" 1 0 7 1 0.380617
"1:86" "P04" 3147081 "Run2" 14 "25%" "0" 0 2 0 1 0.195479
"1:87" "P04" 3172049 "Run2" 15 "75%" "0" 0 19 0 1 0.206842
"1:88" "P04" 3197657 "Run2" 16 "50%" "0" 0 4 0 1 0.248706
"1:89" "P04" 3221953 "Run2" 17 "0%" "0" 0 0 0 1 0.24781
"1:90" "P04" 3247369 "Run2" 18 "75%" "2" 1 0 10 1 0.440042
"1:91" "P04" 3346817 "Run3" 1 "0%" "0" 0 0 0 1 0.259959
"1:92" "P04" 3371601 "Run3" 2 "100%" "2" 1 0 13 1 0.530083
"1:93" "P04" 3395049 "Run3" 3 "50%" "0" 0 24 0 1 0.24774
"1:94" "P04" 3422553 "Run3" 4 "25%" "0" 0 9 0 1 0.254509
"1:95" "P04" 3447978 "Run3" 5 "0%" "0" 0 6 0 1 0.242529
"1:96" "P04" 3473873 "Run3" 6 "50%" "0" 0 8 0 1 0.208593
"1:97" "P04" 3499457 "Run3" 7 "25%" "0" 0 16 0 1 0.224113
"1:98" "P04" 3525209 "Run3" 8 "25%" "1" 1 0 5 1 0.47605
"1:99" "P04" 3549641 "Run3" 9 "100%" "1" 1 0 3 1 0.261576
"1:100" "P04" 3576481 "Run3" 10 "50%" "2" 1 0 10 1 0.426372
"1:101" "P04" 3601081 "Run3" 11 "50%" "0" 0 17 0 1 0.278043
"1:102" "P04" 3627497 "Run3" 12 "75%" "0" 0 17 0 1 0.221166
"1:103" "P04" 3652513 "Run3" 13 "25%" "0" 0 4 0 1 0.24343
"1:104" "P04" 3679737 "Run3" 14 "75%" "0" 0 4 0 1 0.249803
"1:105" "P04" 3703897 "Run3" 15 "75%" "0" 0 15 0 1 0.217925
"1:106" "P04" 3726473 "Run3" 16 "100%" "3" 1 0 23 1 0.569386
"1:107" "P04" 3749793 "Run3" 17 "75%" "3" 1 0 22 1 0.361559
"1:108" "P04" 3776841 "Run3" 18 "0%" "0" 0 4 0 1 0.220032
"1:109" "P05" 2096473 "Run1" 1 "0%" "0" 0 64 0 1 0.00740096
"1:110" "P05" 2121889 "Run1" 2 "50%" "0" 0 70 0 1 0.00888802
"1:111" "P05" 2147025 "Run1" 3 "50%" "0" 0 10 0 1 0.00967821
"1:112" "P05" 2172921 "Run1" 4 "0%" "0" 0 0 0 1 0.0125186
"1:113" "P05" 2199881 "Run1" 5 "25%" "0" 0 63 0 1 0.0101308
"1:114" "P05" 2224857 "Run1" 6 "100%" "2" 1 0 26 1 0.0112662
"1:115" "P05" 2248393 "Run1" 7 "25%" "1" 1 0 32 1 0.0108611
"1:116" "P05" 2273513 "Run1" 8 "0%" "0" 0 0 0 1 0.0126864
"1:117" "P05" 2296641 "Run1" 9 "100%" "3" 1 0 80 1 0.0138577
"1:118" "P05" 2322337 "Run1" 10 "50%" "0" 0 19 0 1 0.00984362
"1:119" "P05" 2346393 "Run1" 11 "75%" "3" 1 0 89 1 0.0109238
"1:120" "P05" 2370761 "Run1" 12 "100%" "1" 1 0 27 1 0.012717
"1:121" "P05" 2395945 "Run1" 13 "75%" "0" 0 81 0 1 0.0121649
"1:122" "P05" 2419888 "Run1" 14 "75%" "0" 0 93 0 1 0.0102972
"1:123" "P05" 2443968 "Run1" 15 "25%" "0" 0 7 0 1 0.012272
"1:124" "P05" 2468560 "Run1" 16 "25%" "0" 0 8 0 1 0.0115998
"1:125" "P05" 2491416 "Run1" 17 "75%" "0" 0 62 0 1 0.0115212
"1:126" "P05" 2517040 "Run1" 18 "50%" "2" 1 0 67 1 0.01265
"1:127" "P05" 2616272 "Run2" 1 "50%" "0" 0 95 0 1 0.0121416
"1:128" "P05" 2639104 "Run2" 2 "25%" "0" 0 78 0 1 0.0100455
"1:129" "P05" 2662272 "Run2" 3 "50%" "1" 1 0 21 1 0.0154467
"1:130" "P05" 2691944 "Run2" 4 "0%" "0" 0 0 0 1 0.0141403
"1:131" "P05" 2718624 "Run2" 5 "50%" "0" 0 25 0 1 0.0133566
"1:132" "P05" 2742744 "Run2" 6 "25%" "0" 0 27 0 1 0.0127228
"1:133" "P05" 2768072 "Run2" 7 "75%" "0" 0 89 0 1 0.0136668
"1:134" "P05" 2792768 "Run2" 8 "75%" "0" 0 72 0 1 0.0158634
"1:135" "P05" 2816400 "Run2" 9 "25%" "0" 0 6 0 1 0.0145515
"1:136" "P05" 2839920 "Run2" 10 "100%" "2" 1 0 67 1 0.0130594
"1:137" "P05" 2865368 "Run2" 11 "100%" "1" 1 0 16 1 0.0162136
"1:138" "P05" 2893776 "Run2" 12 "0%" "0" 0 0 0 1 0.0103161
"1:139" "P05" 2919024 "Run2" 13 "25%" "3" 1 0 100 1 0.0193819
"1:140" "P05" 2943352 "Run2" 14 "0%" "0" 0 12 0 1 0.0123448
"1:141" "P05" 2968280 "Run2" 15 "75%" "0" 0 9 0 1 0.0138964
"1:142" "P05" 2994304 "Run2" 16 "100%" "3" 1 0 85 1 0.0140058
"1:143" "P05" 3019384 "Run2" 17 "50%" "0" 0 9 0 1 0.0157535
"1:144" "P05" 3041304 "Run2" 18 "75%" "2" 1 0 60 1 0.0151142
"1:145" "P05" 3140440 "Run3" 1 "50%" "0" 0 72 0 1 0.0190522
"1:146" "P05" 3164664 "Run3" 2 "25%" "0" 0 13 0 1 0.0170173
"1:147" "P05" 3187880 "Run3" 3 "25%" "0" 0 82 0 1 0.0220706
"1:148" "P05" 3212600 "Run3" 4 "75%" "0" 0 74 0 1 0.0222185
"1:149" "P05" 3236920 "Run3" 5 "50%" "3" 1 0 96 1 0.0226956
"1:150" "P05" 3262344 "Run3" 6 "100%" "2" 1 0 60 1 0.0133173
"1:151" "P05" 3287976 "Run3" 7 "75%" "1" 1 0 34 1 0.0207847
"1:152" "P05" 3315728 "Run3" 8 "50%" "0" 0 19 0 1 0.0230217
"1:153" "P05" 3341520 "Run3" 9 "0%" "0" 0 0 0 1 0.0205582
"1:154" "P05" 3367680 "Run3" 10 "25%" "0" 0 0 0 1 0.0182237
"1:155" "P05" 3391832 "Run3" 11 "75%" "0" 0 61 0 1 0.0206045
"1:156" "P05" 3417928 "Run3" 12 "25%" "2" 1 0 71 1 0.0198762
"1:157" "P05" 3444000 "Run3" 13 "0%" "0" 0 0 0 1 0.0211585
"1:158" "P05" 3469736 "Run3" 14 "100%" "3" 1 0 86 1 0.0174187
"1:159" "P05" 3495952 "Run3" 15 "50%" "0" 0 93 0 1 0.0148413
"1:160" "P05" 3520192 "Run3" 16 "100%" "1" 1 0 9 1 0.0158612
"1:161" "P05" 3545535 "Run3" 17 "75%" "0" 0 91 0 1 0.0154052
"1:162" "P05" 3570023 "Run3" 18 "0%" "0" 0 0 0 1 0.0161433
"1:163" "P06" 2481837 "Run1" 1 "75%" "0" 0 60 0 1 0.0271679
"1:164" "P06" 2510925 "Run1" 2 "50%" "3" 1 0 67 1 0.0404056
"1:165" "P06" 2537990 "Run1" 3 "100%" "2" 1 0 55 1 0.0354748
"1:166" "P06" 2563677 "Run1" 4 "75%" "0" 0 57 0 1 0.0237259
"1:167" "P06" 2599501 "Run1" 5 "50%" "0" 0 0 0 1 0.0244556
"1:168" "P06" 2634525 "Run1" 6 "50%" "0" 0 34 0 1 0.0302221
"1:169" "P06" 2661021 "Run1" 7 "75%" "1" 1 0 26 1 0.0283972
"1:170" "P06" 2688462 "Run1" 8 "75%" "0" 0 28 0 1 0.0256465
"1:171" "P06" 2714773 "Run1" 9 "25%" "0" 0 61 0 1 0.0251129
"1:172" "P06" 2743965 "Run1" 10 "25%" "0" 0 58 0 1 0.0246874
"1:173" "P06" 2769837 "Run1" 11 "0%" "0" 0 40 0 1 0.0309912
"1:174" "P06" 2796333 "Run1" 12 "0%" "0" 0 36 0 1 0.0239148
"1:175" "P06" 2824965 "Run1" 13 "50%" "0" 0 25 0 1 0.0249039
"1:176" "P06" 2849821 "Run1" 14 "100%" "3" 1 0 70 1 0.0583584
"1:177" "P06" 2879469 "Run1" 15 "0%" "0" 0 31 0 1 0.01895
"1:178" "P06" 2906717 "Run1" 16 "25%" "0" 0 0 0 1 0.0227183
"1:179" "P06" 2934638 "Run1" 17 "25%" "2" 1 0 35 1 0.0252131
"1:180" "P06" 2957605 "Run1" 18 "100%" "1" 1 0 23 1 0.0212392
"1:181" "P06" 3062885 "Run2" 1 "0%" "0" 0 0 0 1 0.0166632
"1:182" "P06" 3088189 "Run2" 2 "50%" "0" 0 20 0 1 0.0216975
"1:183" "P06" 3112260 "Run2" 3 "25%" "0" 0 13 0 1 0.0181012
"1:184" "P06" 3137669 "Run2" 4 "75%" "2" 1 0 47 1 0.0222252
"1:185" "P06" 3164597 "Run2" 5 "50%" "1" 1 0 18 1 0.024511
"1:186" "P06" 3191284 "Run2" 6 "75%" "0" 0 18 0 1 0.0140287
"1:187" "P06" 3216692 "Run2" 7 "25%" "0" 0 15 0 1 0.018275
"1:188" "P06" 3243988 "Run2" 8 "100%" "1" 1 0 14 1 0.0304801
"1:189" "P06" 3268556 "Run2" 9 "100%" "2" 1 0 46 1 0.0353756
"1:190" "P06" 3294732 "Run2" 10 "0%" "0" 0 0 0 1 0.0200815
"1:191" "P06" 3318932 "Run2" 11 "100%" "3" 1 0 76 1 0.0526349
"1:192" "P06" 3344868 "Run2" 12 "25%" "0" 0 26 0 1 0.0179235
"1:193" "P06" 3371116 "Run2" 13 "50%" "0" 0 58 0 1 0.0195183
"1:194" "P06" 3397220 "Run2" 14 "0%" "0" 0 22 0 1 0.0232105
"1:195" "P06" 3421276 "Run2" 15 "50%" "0" 0 56 0 1 0.0143513
"1:196" "P06" 3445020 "Run2" 16 "25%" "3" 1 0 71 1 0.0269177
"1:197" "P06" 3467316 "Run2" 17 "75%" "0" 0 69 0 1 0.0168789
"1:198" "P06" 3489996 "Run2" 18 "75%" "0" 0 75 0 1 0.0194836
"1:199" "P06" 3587709 "Run3" 1 "50%" "0" 0 66 0 1 0.0273648
"1:200" "P06" 3619260 "Run3" 2 "50%" "2" 1 0 67 1 0.026037
"1:201" "P06" 3645068 "Run3" 3 "100%" "3" 1 0 89 1 0.0267518
"1:202" "P06" 3668748 "Run3" 4 "100%" "1" 1 0 15 1 0.0223733
"1:203" "P06" 3692740 "Run3" 5 "25%" "0" 0 61 0 1 0.0218735
"1:204" "P06" 3717324 "Run3" 6 "25%" "1" 1 0 18 1 0.0203336
"1:205" "P06" 3742292 "Run3" 7 "0%" "0" 0 63 0 1 0.018098
"1:206" "P06" 3770756 "Run3" 8 "100%" "2" 1 0 35 1 0.0217215
"1:207" "P06" 3795036 "Run3" 9 "25%" "0" 0 83 0 1 0.0240067
"1:208" "P06" 3819140 "Run3" 10 "50%" "0" 0 63 0 1 0.0243086
"1:209" "P06" 3845228 "Run3" 11 "75%" "0" 0 87 0 1 0.020467
"1:210" "P06" 3869388 "Run3" 12 "0%" "0" 0 37 0 1 0.0272487
"1:211" "P06" 3893420 "Run3" 13 "25%" "0" 0 57 0 1 0.0221829
"1:212" "P06" 3918668 "Run3" 14 "0%" "0" 0 37 0 1 0.0260557
"1:213" "P06" 3944236 "Run3" 15 "75%" "0" 0 33 0 1 0.0173934
"1:214" "P06" 3969476 "Run3" 16 "75%" "3" 1 0 88 1 0.0394725
"1:215" "P06" 3993220 "Run3" 17 "50%" "0" 0 81 0 1 0.025239
"1:216" "P06" 4015980 "Run3" 18 "75%" "0" 0 65 0 1 0.0227014
"1:217" "P07" 2157860 "Run1" 1 "25%" "1" 1 0 3 1 0.0299691
"1:218" "P07" 2185716 "Run1" 2 "75%" "0" 0 27 0 1 0.024044
"1:219" "P07" 2213852 "Run1" 3 "100%" "3" 1 0 86 1 0.0254713
"1:220" "P07" 2241660 "Run1" 4 "75%" "0" 0 64 0 1 0.0245042
"1:221" "P07" 2267204 "Run1" 5 "50%" "0" 0 22 0 1 0.0283481
"1:222" "P07" 2293180 "Run1" 6 "75%" "3" 1 0 87 1 0.0350239
"1:223" "P07" 2320276 "Run1" 7 "25%" "0" 0 36 0 1 0.0217389
"1:224" "P07" 2347748 "Run1" 8 "50%" "2" 1 0 53 1 0.0199764
"1:225" "P07" 2375740 "Run1" 9 "50%" "0" 0 79 0 1 0.0293265
"1:226" "P07" 2402804 "Run1" 10 "100%" "1" 1 0 0 1 0.0238498
"1:227" "P07" 2431860 "Run1" 11 "0%" "0" 0 63 0 1 0.0228756
"1:228" "P07" 2457340 "Run1" 12 "0%" "0" 0 58 0 1 0.0209856
"1:229" "P07" 2482661 "Run1" 13 "25%" "0" 0 70 0 1 0.0245977
"1:230" "P07" 2506828 "Run1" 14 "100%" "2" 1 0 53 1 0.0673737
"1:231" "P07" 2532764 "Run1" 15 "50%" "0" 0 61 0 1 0.0205336
"1:232" "P07" 2559308 "Run1" 16 "0%" "0" 0 23 0 1 0.0262482
"1:233" "P07" 2583756 "Run1" 17 "25%" "0" 0 41 0 1 0.0207918
"1:234" "P07" 2607252 "Run1" 18 "75%" "0" 0 68 0 1 0.0268461
"1:235" "P07" 2704004 "Run2" 1 "0%" "0" 0 58 0 1 0.0195314
"1:236" "P07" 2728572 "Run2" 2 "0%" "0" 0 36 0 1 0.0185878
"1:237" "P07" 2753324 "Run2" 3 "25%" "0" 0 70 0 1 0.0169314
"1:238" "P07" 2778372 "Run2" 4 "75%" "0" 0 31 0 1 0.0175746
"1:239" "P07" 2804979 "Run2" 5 "75%" "1" 1 0 12 1 0.0280293
"1:240" "P07" 2829515 "Run2" 6 "50%" "0" 0 64 0 1 0.0241915
"1:241" "P07" 2851243 "Run2" 7 "50%" "0" 0 54 0 1 0.0437482
"1:242" "P07" 2876179 "Run2" 8 "100%" "1" 1 0 6 1 0.0362612
"1:243" "P07" 2898227 "Run2" 9 "25%" "0" 0 68 0 1 0.0221739
"1:244" "P07" 2922907 "Run2" 10 "100%" "3" 1 0 88 1 0.10095
"1:245" "P07" 2948907 "Run2" 11 "50%" "3" 1 0 87 1 0.112188
"1:246" "P07" 2972451 "Run2" 12 "100%" "2" 1 0 75 1 0.0369919
"1:247" "P07" 2999459 "Run2" 13 "0%" "0" 0 30 0 1 0.0293884
"1:248" "P07" 3027379 "Run2" 14 "75%" "0" 0 94 0 1 0.108494
"1:249" "P07" 3050987 "Run2" 15 "75%" "0" 0 78 0 1 0.0308783
"1:250" "P07" 3073459 "Run2" 16 "25%" "0" 0 55 0 1 0.0244473
"1:251" "P07" 3098435 "Run2" 17 "50%" "0" 0 89 0 1 0.0360717
"1:252" "P07" 3120531 "Run2" 18 "25%" "2" 1 0 69 1 0.0435003
"1:253" "P07" 3220187 "Run3" 1 "25%" "3" 1 0 85 1 0.0582227
"1:254" "P07" 3243787 "Run3" 2 "50%" "1" 1 0 12 1 0.0237327
"1:255" "P07" 3265515 "Run3" 3 "50%" "0" 0 54 0 1 0.0170343
"1:256" "P07" 3290683 "Run3" 4 "25%" "0" 0 83 0 1 0.0348388
"1:257" "P07" 3315659 "Run3" 5 "0%" "0" 0 28 0 1 0.0187719
"1:258" "P07" 3342012 "Run3" 6 "100%" "3" 1 0 88 1 0.138282
"1:259" "P07" 3369779 "Run3" 7 "0%" "0" 0 46 0 1 0.018541
"1:260" "P07" 3395115 "Run3" 8 "75%" "0" 0 66 0 1 0.0211129
"1:261" "P07" 3418243 "Run3" 9 "100%" "2" 1 0 56 1 0.0377509
"1:262" "P07" 3443587 "Run3" 10 "75%" "0" 0 89 0 1 0.0864795
"1:263" "P07" 3466083 "Run3" 11 "25%" "0" 0 63 0 1 0.0316363
"1:264" "P07" 3489939 "Run3" 12 "75%" "0" 0 54 0 1 0.0229571
"1:265" "P07" 3513371 "Run3" 13 "0%" "0" 0 20 0 1 0.020554
"1:266" "P07" 3537051 "Run3" 14 "50%" "0" 0 86 0 1 0.0291427
"1:267" "P07" 3561508 "Run3" 15 "25%" "0" 0 31 0 1 0.0219746
"1:268" "P07" 3588684 "Run3" 16 "75%" "2" 1 0 63 1 0.0314218
"1:269" "P07" 3610723 "Run3" 17 "50%" "0" 0 64 0 1 0.0199518
"1:270" "P07" 3634403 "Run3" 18 "100%" "1" 1 0 13 1 0.030557
"1:271" "P08" 2016017 "Run1" 1 "100%" "1" 1 0 47 1 0.0128015
"1:272" "P08" 2042081 "Run1" 2 "50%" "0" 0 53 0 1 0.0118134
"1:273" "P08" 2064865 "Run1" 3 "50%" "0" 0 52 0 1 0.012586
"1:274" "P08" 2088377 "Run1" 4 "100%" "2" 1 0 47 1 0.0179378
"1:275" "P08" 2111561 "Run1" 5 "50%" "0" 0 53 0 1 0.0114919
"1:276" "P08" 2134969 "Run1" 6 "100%" "3" 1 0 53 1 0.018464
"1:277" "P08" 2159353 "Run1" 7 "0%" "0" 0 52 0 1 0.0273867
"1:278" "P08" 2183057 "Run1" 8 "75%" "0" 0 53 0 1 0.0147507
"1:279" "P08" 2206129 "Run1" 9 "75%" "0" 0 53 0 1 0.0134628
"1:280" "P08" 2231025 "Run1" 10 "50%" "2" 1 0 46 1 0.0216174
"1:281" "P08" 2255065 "Run1" 11 "25%" "0" 0 53 0 1 0.00868203
"1:282" "P08" 2278305 "Run1" 12 "25%" "0" 0 53 0 1 0.0104933
"1:283" "P08" 2300721 "Run1" 13 "0%" "0" 0 53 0 1 0.0169113
"1:284" "P08" 2325193 "Run1" 14 "75%" "1" 1 0 46 1 0.0264567
"1:285" "P08" 2350497 "Run1" 15 "25%" "0" 0 53 0 1 0.014345
"1:286" "P08" 2375057 "Run1" 16 "75%" "0" 0 53 0 1 0.0110665
"1:287" "P08" 2398001 "Run1" 17 "25%" "3" 1 0 52 1 0.0276786
"1:288" "P08" 2421721 "Run1" 18 "0%" "0" 0 53 0 1 0.0272406
"1:289" "P08" 2520033 "Run2" 1 "50%" "1" 1 0 47 1 0.0181232
"1:290" "P08" 2543593 "Run2" 2 "0%" "0" 0 52 0 1 0.0172975
"1:291" "P08" 2567761 "Run2" 3 "25%" "0" 0 52 0 1 0.0192258
"1:292" "P08" 2590081 "Run2" 4 "75%" "0" 0 53 0 1 0.0188276
"1:293" "P08" 2614641 "Run2" 5 "75%" "0" 0 53 0 1 0.0191283
"1:294" "P08" 2639033 "Run2" 6 "25%" "0" 0 53 0 1 0.017587
"1:295" "P08" 2662889 "Run2" 7 "75%" "3" 1 0 52 1 0.026617
"1:296" "P08" 2686585 "Run2" 8 "0%" "0" 0 52 0 1 0.00798438
"1:297" "P08" 2711009 "Run2" 9 "100%" "3" 1 0 52 1 0.01742
"1:298" "P08" 2734025 "Run2" 10 "50%" "0" 0 53 0 1 0.0162788
"1:299" "P08" 2758281 "Run2" 11 "100%" "2" 1 0 53 1 0.0197569
"1:300" "P08" 2780905 "Run2" 12 "0%" "0" 0 52 0 1 0.0103034
"1:301" "P08" 2804625 "Run2" 13 "100%" "1" 1 0 48 1 0.0128894
"1:302" "P08" 2829417 "Run2" 14 "25%" "0" 0 53 0 1 0.00765593
"1:303" "P08" 2855137 "Run2" 15 "50%" "0" 0 53 0 1 0.00891256
"1:304" "P08" 2878528 "Run2" 16 "50%" "0" 0 52 0 1 0.0203849
"1:305" "P08" 2903268 "Run2" 17 "75%" "0" 0 54 0 1 0.00926627
"1:306" "P08" 2925636 "Run2" 18 "25%" "2" 1 0 54 1 0.0209484
"1:307" "P08" 3023600 "Run3" 1 "100%" "1" 1 0 48 1 0.0190539
"1:308" "P08" 3050656 "Run3" 2 "75%" "0" 0 56 0 1 0.0122079
"1:309" "P08" 3075412 "Run3" 3 "0%" "0" 0 54 0 1 0.0148094
"1:310" "P08" 3099536 "Run3" 4 "75%" "0" 0 52 0 1 0.0161867
"1:311" "P08" 3123120 "Run3" 5 "25%" "1" 1 0 48 1 0.0151817
"1:312" "P08" 3146625 "Run3" 6 "50%" "0" 0 52 0 1 0.00839218
"1:313" "P08" 3169856 "Run3" 7 "50%" "0" 0 52 0 1 0.0161834
"1:314" "P08" 3193176 "Run3" 8 "100%" "3" 1 0 53 1 0.0213254
"1:315" "P08" 3216192 "Run3" 9 "0%" "0" 0 52 0 1 0.00654119
"1:316" "P08" 3238824 "Run3" 10 "25%" "0" 0 52 0 1 0.0120123
"1:317" "P08" 3262616 "Run3" 11 "0%" "0" 0 54 0 1 0.0135428
"1:318" "P08" 3284576 "Run3" 12 "75%" "0" 0 52 0 1 0.0148514
